Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,Power Industry,PAN,Panama,0.9449076261,0.9449076261,1.020068457,1.139469243,1.142192527,1.187111943,1.229896283,1.130911257,0.8276419164,0.9464663418,0.8428169706,0.5907871133,0.9799162049,1.402083465,0.7880661067,0.5370126407,0.5080388111,0.6687623342,0.3795946833,0.4174176889,0.4581580762,0.7386647691,1.08198338,0.9431431132,1.021318317,1.126908681,0.8742170517,1.145480511,1.888803676,1.036493391,1.141119117,2.068522575,1.446032407,1.957673745,1.434283448,1.498659875,1.79541519,2.071628116,1.77536994,2.426251516,2.728835535,3.116591245,2.83918149,2.588296231,2.783325623,2.652701748,2.656871357,2.070614165,1.946090198,4.822164351,3.604689087,4.049507998,4.165401652
CO2,Power Industry,PER,Peru,1.414341977,1.414341977,1.56782448,1.696751865,1.709994592,1.701366712,1.8926846,2.216405517,2.314428724,2.323276831,2.829408661,2.542464433,2.6448045,2.326415796,2.707980289,2.323901871,2.417914821,2.498454225,2.650693406,2.656611707,2.562564669,2.244161257,2.856103639,2.667979538,2.507441163,3.041395749,3.557733313,3.814385902,3.656963237,3.284484962,3.107517924,2.580479213,3.255691887,3.513997373,5.196025354,5.379768102,5.058334446,6.005540844,7.841928785,8.411193253,10.48975751,11.75182605,11.46679067,10.88032196,11.57169461,11.79156056,13.69995052,11.72622151,10.93533488,11.48609703,9.354653735,10.42420286,12.64316555
CO2,Power Industry,PHL,Philippines,4.825090815,4.825090815,4.935677799,6.526954243,6.353912809,7.094257643,7.261186466,9.770851773,9.348526962,10.03026284,9.117546354,8.563733274,8.844704185,9.990069172,8.745080888,9.046411885,6.580970439,9.880815579,9.720833188,10.41690168,9.205340309,11.63747513,12.15866035,11.31381601,13.81394242,16.37272907,18.34603849,21.78095645,22.34035365,20.1447434,22.40495377,23.17971655,21.97784841,23.31886504,24.73218968,27.30250545,23.71240745,25.39135389,28.16863826,28.93045306,32.09640634,33.19707551,35.52549041,41.3230001,44.29869903,48.21895271,52.39397808,59.92292376,65.6163028,71.42932123,72.0799023,76.36037218,80.33819187
CO2,Power Industry,PLW,Palau,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4278021961,0.4342501569,0.4311409673,0.4475855632,0.4950072651,0.4005574296,0.4366455973,0.4577412524,0.4381315506,0.4575284861,0.4623650537,0.45891874,0.4194486135,0.4292789464,0.6424876495,0.62413087,0.6239522184,0.7353739302,0.7671562614,0.7555557265,0.7644954227,0.972311612,0.6490205997,0.806662673,0.7082867801,0.8174157796,0.7483766144,0.6563099128,0.5782367637,0.8261034342,0.7227830923,0.6994769746,0.7670976584,0.3555932861,0.4206439746,0.3967730425,0.3798482916,0.3970998615,0.4085684039,0.4211408648,0.4296389182,0.4483188712,0.4557908524
CO2,Power Industry,PNG,Papua New Guinea,0.09804486611,0.09804486611,0.2012116275,0.301202669,0.3561154593,0.3627946536,0.4148775223,0.6467559023,0.4714063888,0.5194286758,0.5352892053,0.5471889558,0.5582413207,0.5552349768,0.5871083354,0.6945518887,0.7171759089,0.8616327758,0.7808489946,0.7047171447,0.6959938864,0.6796658788,0.7154823223,0.7575486121,0.4763248575,0.6289527886,0.7001694376,0.742352154,0.8657314034,0.7924103493,1.078569538,1.510800667,1.69639296,1.988224316,2.157542901,2.055739808,1.888252741,1.696890716,1.481030194,1.552494485,1.09004314,1.049218642,0.9538460836,1.108360291,1.370132538,1.499052988,1.696487157,1.651312093,1.776837773,1.917542991,1.135028072,1.169849312,1.175552835
CO2,Power Industry,POL,Poland,133.3931315,141.4232891,151.3426836,159.8175322,169.0517317,174.9192219,188.7415721,198.0301046,217.6970279,226.521128,231.3322991,213.4606268,217.0634311,227.0674155,238.9201263,245.5569934,242.4680776,250.6663294,240.9336679,237.7741919,222.4951672,217.8925084,209.0366767,194.4228996,190.0456059,173.7901564,179.3725205,174.6598806,168.9203473,164.8900735,162.8534116,165.3175797,160.7735002,168.770015,166.6240506,166.2994151,171.7483345,166.8177478,162.0318776,155.8130038,161.1664978,161.5018861,156.7331091,157.8792804,148.4881435,149.9879059,150.0318028,151.5620339,149.9866706,137.4348474,126.0304493,147.4507246,143.0325638
CO2,Power Industry,PRI,Puerto Rico,21.51086053,24.92261028,31.48825799,36.05727715,34.42117371,32.48570582,35.88169239,40.15327799,40.97035957,33.88029623,27.32559363,22.80590177,16.23906016,15.99704276,13.29206776,11.29554194,15.086868,13.01070414,16.16403907,17.19605791,14.03250165,14.46281448,15.30006271,15.9003668,16.38055385,16.86539946,17.24310106,18.03202682,17.98459171,19.88413294,19.97690555,19.5718177,15.61307804,21.36097866,21.45918614,21.64818179,12.52786074,13.54736282,10.56560303,9.502658112,9.03556116,7.697936377,7.541468282,7.325228523,8.100092751,8.227349268,7.726276255,8.655727324,10.56286835,9.602099219,9.679058105,10.36592643,10.01984258
CO2,Power Industry,PRK,North Korea,7.772490447,7.772490447,8.67734747,9.595800156,10.50609311,11.42310066,11.95040535,13.0195816,13.2937226,13.82751725,14.35625563,14.85981797,15.35817026,15.85722215,16.34557139,16.9675582,16.72563576,16.87156617,17.28380765,18.88898367,15.98033884,14.81777312,13.68005425,11.38830803,11.96679472,11.28938899,11.29797546,10.97655849,8.653751486,10.47078454,11.54222532,11.99281519,11.44695354,11.59342066,11.83379162,12.18652463,12.19621277,10.27846823,11.38320168,8.259585186,7.629907506,5.525255956,5.582774203,3.993146708,4.558267979,3.607667547,4.10918109,3.256113221,2.873526409,3.311397676,3.090344497,3.196895309,3.199307439
CO2,Power Industry,PRT,Portugal,1.642199365,2.228611404,1.938475886,2.367152452,2.55328295,3.412650488,4.259992484,2.853287532,2.827265672,4.141916704,5.351573426,6.389470569,6.270144795,7.117563824,6.553225484,5.851665493,8.969237907,8.49485613,8.043569457,15.19544079,15.05693721,15.91062147,18.93207305,17.37666987,16.78519136,19.5301411,15.3817041,16.38111774,19.0640508,24.01482542,21.83084983,21.490709,24.85467805,20.54820718,21.84289263,25.32150273,22.15149858,19.75253669,19.03691507,20.06870266,15.20266327,17.23213795,18.16770476,15.81974173,15.39940658,18.99775488,18.06184303,21.83594409,18.47831008,13.43742484,10.77189866,9.343913994,9.072812899
CO2,Power Industry,PRY,Paraguay,0.0540008369,0.0540008369,0.05400177937,0.05717918745,0.06035754055,0.05400157834,0.05717635325,0.2350432639,0.3811622589,0.2032799678,0.08258573971,0.06670351897,0.04129248248,0.03811676057,0.0412941678,0.03811865145,0.04764844836,0.05082231383,0.06353157628,0.003176666921,0.006353333842,0.009530741921,0.009530741921,0.01270740856,0.006353333842,0.1111907589,0.0222381502,0.01906148328,0.01906148328,0.0222381502,,,,,,,,,,,,,0.003176666921,0.003176666921,0.003176666921,0.003176666921,0.003176666921,0.001483482034,0.001527942062,0.00174135,0.001645760932,0.002078855914,0.002078855914
CO2,Power Industry,PYF,French Polynesia,0.01225560826,0.01225560826,0.02515145343,0.03765033362,0.04451443241,0.0453493317,0.05185969028,0.08084448778,0.0589257986,0.06492858447,0.06691115066,0.1048778831,0.1395603302,0.1850783256,0.251617858,0.2579764158,0.3297779025,0.3544798526,0.3392839778,0.3007210433,0.2773052317,0.2743175977,0.2732917672,0.2893602976,0.1457636084,0.1821686397,0.1910126743,0.2079547041,0.2489511619,0.2261099997,0.292836385,0.3620025236,0.4053874548,0.4449470351,0.4140212495,0.4244053934,0.3713217789,0.329770724,0.3026547075,0.2697293803,0.2421608929,0.2164700167,0.2079982059,0.242221045,0.2702818469,0.2647335495,0.2696267003,0.254074187,0.2762932618,0.2854713712,0.2216578534,0.2312951514,0.2351500705
CO2,Power Industry,QAT,Qatar,1.174962999,1.174962999,1.276836146,1.748787696,1.480316793,2.437063972,0.8534780055,1.394204588,1.390779955,2.288860573,3.014826729,3.185792378,3.463524172,3.471433648,4.006231449,4.384835893,4.600864776,4.617254701,5.426109788,5.984579481,5.214253836,5.390009657,5.252020312,5.772622724,6.312562871,6.7949442,6.944950121,7.006194448,7.025531855,7.105407188,7.0792029,7.815852,8.5974372,9.410124152,8.632426945,8.943545931,10.5861879,11.06145,11.6015418,12.31451056,13.94887274,15.12922726,17.23930604,17.22032167,19.23810368,20.18681056,20.57997601,22.15834009,22.82429125,23.87710877,23.88702039,24.74626573,22.68407692
CO2,Power Industry,REU,Réunion,0.001388345032,0.001388345032,0.00173543126,0.00173543126,0.001561888176,0.002250811499,0.03600343905,0.03484637884,0.03603493495,0.03824375195,0.05895344561,0.07101698426,0.08142482171,0.108654555,0.1324449464,0.1280996429,0.1379913472,0.1605843422,0.1781197058,0.1332132766,0.2063831034,0.3098279935,0.2612961148,0.3204972345,0.3186416188,0.316149706,0.3377238475,0.329341715,0.4785810699,0.4688563802,0.5022071689,0.5275218686,0.5560968238,0.5570094132,0.5927670826,0.5676073462,0.5316233877,0.4613166483,0.490360634,0.537563369,0.5656116167,0.5490318477,0.5063476941,0.4862641919,0.510607831,0.5416459709,0.5583822228,0.5656853146,0.5656853146,0.5656853146,0.5556435634,0.5662939055,0.5789721273
CO2,Power Industry,ROU,Romania,41.76892772,41.76892772,44.59914053,48.72848326,51.05543481,45.88599086,53.18205565,53.95289097,54.02401,50.064187,36.25264622,52.67607815,52.21804869,55.88364622,56.46894183,61.92041404,67.84699299,67.29569249,71.77891427,76.46233598,74.03380106,64.0754924,80.69589545,77.10668893,61.44062312,62.21558564,64.77379356,53.21662512,45.50717198,40.3350318,42.13709875,44.89612008,41.16986898,44.45747029,39.98280615,39.00908139,43.48088046,43.09619837,41.79313163,35.8059759,33.55072036,39.32517224,35.71758391,28.29933852,27.54501668,29.12835083,27.12107066,27.40244893,26.71172216,24.67767308,19.25252621,21.0763632,20.02787551
CO2,Power Industry,RUS,Russia,565.5610427,565.5610427,600.6519399,650.6392812,694.8827136,740.4668105,773.6254578,788.6796285,832.6090966,856.448979,881.5520453,878.2021738,910.1606709,939.5061757,956.7054767,979.3950306,1024.352462,1064.124359,1071.041839,1071.255841,1176.516839,1209.708172,1171.151967,1057.628868,981.9602462,916.5560913,941.3789152,870.3506326,858.2294596,866.2847597,874.5225388,875.5211049,877.5622535,893.2018864,881.2894342,887.94194,931.4433848,892.3479959,889.8776388,827.7060582,891.9697191,956.2941782,947.1094979,908.1553517,841.0311047,810.5094548,775.9325705,773.8518105,815.7985979,816.0076357,770.8634788,836.4685283,864.0000346
CO2,Power Industry,RWA,Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1703463627,0.1703463627,0.2056941513,0.1735437795,0.1671056251,0.1831808251,0.1831808251,0.1671056251,0.1671056251,0.1751594595,0.1783403295,0.1317398109,0.158865011,0.1690574558,0.1527630397,0.1599498995,0.206569458,0.2654322503,0.3160751854,0.2818807913,0.2187215472,0.2540517647,0.2610851147
CO2,Power Industry,SAU,Saudi Arabia,1.683653449,1.683653449,2.004506449,2.477352151,3.279484651,3.600337651,5.245200666,7.933785129,11.23400442,15.56066039,24.7265582,28.82010646,34.11270054,37.87727911,41.86320738,45.11723668,48.32779357,50.87221698,52.95533742,54.90018652,57.93273907,61.25599137,67.38014931,75.2021428,77.07790698,80.22345357,81.5899085,87.50954885,94.00381444,97.22142593,102.458024,104.757272,107.2444647,113.6589503,121.5068473,131.1931296,136.9796509,139.4476055,151.4185814,165.7294632,178.3174223,184.4241082,212.0613069,217.093242,221.8538194,234.1735086,242.6655757,246.9961962,231.8758011,237.579197,241.2224785,249.8378496,247.1211299
CO2,Power Industry,SCG,Serbia and Montenegro,11.21173096,11.21173096,12.0929791,13.48628284,13.39175572,14.68086239,17.66818953,18.52566666,20.77927617,22.8314123,23.26868767,29.33245027,30.58713118,35.38318305,38.05545651,39.17320806,40.29090914,38.79660334,39.3716291,38.84722878,40.41050431,35.79553435,34.21086032,31.48139225,28.78948239,36.40455464,35.43780206,38.41041605,38.05429744,28.46748491,36.05659303,36.6756404,38.15305071,39.97684393,41.18384041,39.25711944,41.25591497,37.66176855,37.62904362,39.12742434,39.52137123,42.6124208,38.85070242,40.45545491,32.77426845,39.64209251,39.6747216,39.17230042,37.97404018,38.21342435,39.55369917,37.79641578,37.18376935
CO2,Power Industry,SDN,Sudan and South Sudan,0.2440540998,0.2440540998,0.19397927,0.1783248298,0.1783248298,0.1845477917,0.1814363061,0.262722976,0.309686306,0.3597611358,0.2377340977,0.2439570501,0.262722976,0.2752659495,0.2940318753,0.4848996691,0.4599107953,0.4755652215,0.5452793766,0.4335572539,0.4977337817,0.5683213603,0.4960779884,0.8797545028,0.6630303902,0.876357903,1.007525252,1.110883441,0.925068074,1.048059588,1.319334609,1.379999524,1.849918146,2.042235571,2.125657325,2.377772271,3.012690336,2.943855513,3.342804343,2.706242524,1.087356252,1.661312266,2.304371576,2.162231584,2.545993529,4.548982972,5.217232422,5.356280068,5.564431778,5.722852102,5.759743556,6.274842573,6.415324123
CO2,Power Industry,SEN,Senegal,0.3329283524,0.3329283524,0.3515972476,0.3920464951,0.4013809049,0.5880697049,0.4636105049,0.5133942,0.5600664,0.6098500951,0.6167524056,0.6347419049,0.5911812,0.6565222951,0.6783997202,0.7805874337,0.754919188,0.8120208738,0.8555010169,0.8851396472,0.849088667,0.8309405716,0.9275441116,0.9454239295,1.00699926,1.006798804,1.041488968,1.14507111,1.201458442,1.282827037,1.467329076,1.618318072,1.507382421,1.36008912,1.533579867,1.905810858,1.852504421,1.703564893,1.786048016,2.090527366,2.091402647,1.973970059,2.100384353,2.192705923,2.404177594,2.71699401,2.977659033,4.03142061,3.897692963,5.141215806,3.22999401,3.479852846,3.631469898
CO2,Power Industry,SGP,Singapore,2.23357335,2.23357335,2.705245891,3.2401233,3.2550123,3.416420999,3.718509629,4.04026479,4.62985391,4.832225369,5.06989987,5.397807411,5.829585998,6.429744978,6.800367998,7.076059251,7.575068906,8.178793078,9.726169376,10.10888118,14.42267402,14.07506861,15.41177447,19.61555033,20.52836431,20.96880026,21.64622872,21.16399975,20.95905568,22.52674149,24.36361468,24.19590404,23.21949822,20.94357545,20.5604817,18.72671566,18.74578514,19.18021658,18.95226519,18.34329106,20.61261294,21.00883644,20.34918936,19.92950632,19.8384833,19.94374289,20.32255873,20.69086641,20.65629104,20.97993651,20.50942309,21.69625876,21.26012276
CO2,Power Industry,SHN,"Saint Helena, Ascension and Tristan da Cunha",0.000519248566,0.000519248566,0.000515126184,0.000550298252,0.00056757636,0.000570434664,0.000635798342,0.00133182871,0.00117558264,0.00085843102,0.000546752544,0.000306602599,0.000293138691,0.000550121558,0.000516244432,0.000524247788,0.000579150986,0.000596235292,0.00060167176,0.00062032885,0.002139927738,0.001276201232,0.001176328913,0.001136146983,0.001333205888,0.001521037001,0.001093016889,0.001135687809,0.001188413529,0.001165282241,0.00202164186,0.00229819005,0.00234087651,0.00242568815,0.00250935839,0.00279485436,0.00296268912,0.00307252754,0.00331628378,0.00342094598,0.00358930753,0.00373141381,0.00390813423,0.004768640849,0.004760513843,0.004798137103,0.005039903018,0.005281668933,0.005555692686,0.005244075306,0.004795030232,0.00515012177,0.006134811441
CO2,Power Industry,SLB,Solomon Islands,0.005719283857,0.005719283857,0.01173734493,0.01757015569,0.02077340179,0.02116302146,0.0242011888,0.03772742763,0.02749870601,0.03030000609,0.03122520364,0.04559907965,0.04186809901,0.0462695814,0.04193630967,0.04464976423,0.04089745424,0.05128466992,0.06044192015,0.0531508408,0.05181973213,0.05126143616,0.0542959129,0.05750901879,0.03662534733,0.04387385101,0.04696097771,0.05008421713,0.05995788412,0.05445718381,0.09602574718,0.1113621191,0.1235745548,0.1323130293,0.1342079151,0.1346675596,0.1256470909,0.1125112311,0.1023988727,0.09461145049,0.08765760981,0.08428833515,0.08363859352,0.09576731711,0.1028556432,0.08772617965,0.08646076245,0.08409777827,0.09310326293,0.09474637625,0.07356592013,0.0767644384,0.07804384571
CO2,Power Industry,SLE,Sierra Leone,0.001614354689,0.001614354689,0.002017943325,0.002017943325,0.001816149043,0.002617222674,0.04186446402,0.04051904517,0.04190108716,0.04446947902,0.06855051816,0.08257788869,0.09355192283,0.1006060694,0.1103707887,0.1194149214,0.1404256507,0.1581031427,0.1661043251,0.1116976673,0.1643921615,0.2244808493,0.1307862428,0.128339666,0.1274566475,0.1356344043,0.1423503478,0.1462492649,0.1652954645,0.1619367017,0.1022338184,0.1349815832,0.1386920394,0.14119479,0.1349256556,0.1241795697,0.1524246939,0.1294566901,0.1202232764,0.1279237642,0.1311087128,0.1670720739,0.1861147358,0.2390986353,0.2630276969,0.2095170101,0.1933189329,0.1926312293,0.1900187597,0.1652097087,0.1674180353,0.1811063024,0.1895298513
CO2,Power Industry,SLV,El Salvador,0.1773542013,0.1773542013,0.3299140738,0.3520823401,0.3583055571,0.5171790678,0.389517232,0.3272876698,0.1401137692,0.009431413031,0.02508604187,0.06602021482,0.08459229779,0.06572914987,0.06592330346,0.1164833745,0.07593716598,0.303560364,0.2385105703,0.172101743,0.1501273078,0.6176139653,0.6140174453,0.8040971314,1.162384788,1.308327334,0.8666294613,1.35240265,1.404812551,1.042328062,1.106698805,1.217056167,1.306318488,1.518992413,1.441391294,1.493470576,1.794008615,1.874570308,1.647129386,1.758711933,1.441107128,1.521963519,1.55322965,1.68366669,1.70837275,1.711501464,1.664837939,0.9811905256,0.8937399553,1.164339157,0.7358317252,0.8385059194,0.8898430165
CO2,Power Industry,SOM,Somalia,0.002550680408,0.002550680408,0.003188350454,0.003188350454,0.002869515487,0.004135211824,0.06614585314,0.06402009135,0.06620371769,0.07026177685,0.1083098187,0.1519433151,0.1576523144,0.1790788036,0.2030822511,0.1975774154,0.2348379828,0.1806512747,0.1708191253,0.1233336805,0.1619419494,0.1249801337,0.09304051158,0.09622781544,0.09212731703,0.09278138128,0.09911280784,0.09665287883,0.1092393477,0.1070196767,0.1626530408,0.1758804199,0.1951561366,0.1924358871,0.1844577766,0.1875398466,0.1898501662,0.1753358784,0.1647635164,0.1724879657,0.1701053469,0.1707000096,0.1657859566,0.1796959954,0.1808139007,0.1858522864,0.1704844907,0.1712775291,0.1713623011,0.1633675806,0.1655456956,0.1803505952,0.1843882951
CO2,Power Industry,SPM,Saint Pierre and Miquelon,0.02550544905,0.02548400376,0.03332959873,0.03185120416,0.02788406176,0.03646217809,0.03119168021,0.03471198367,0.03368242961,0.03221855087,0.03217270198,0.03067320618,0.0256833003,0.02656143378,0.03003186122,0.02697263486,0.03421095564,0.04650494481,0.0497507485,0.06032187895,0.04329492093,0.04057431247,0.03917564037,0.02177393089,0.02235164918,0.01388953011,0.01406206963,0.008203900822,0.01106469537,0.01093051599,0.008572731817,0.008449892691,0.009171982281,0.01125914171,0.0107352375,0.01182008121,0.01302915693,0.01492095927,0.01574936034,0.01695700288,0.01905457929,0.01477307085,0.01496026798,0.0172889919,0.01876052487,0.01884527192,0.02031002922,0.01795565797,0.02099426439,0.02055144322,0.01892428136,0.01892428136,0.01761915851
CO2,Power Industry,STP,São Tomé and Príncipe,0.00006457418722,0.00006457418722,0.0000807177326,0.0000807177326,0.00007264596133,0.0001046889064,0.001674578552,0.001620761798,0.001676043478,0.001778779152,0.002742020712,0.00330311553,0.003464886013,0.004024242757,0.004414831524,0.004342360756,0.005348648055,0.005544219892,0.00524124794,0.003682847549,0.01017005854,0.01387547028,0.01119126235,0.01098442637,0.01287666186,0.01296808061,0.01384997881,0.01350920095,0.01526841536,0.01495848289,0.01463172148,0.01521937556,0.01746724989,0.01917077307,0.02112564625,0.0228513682,0.02387202699,0.02237285843,0.02332530964,0.0263286287,0.02755816667,0.02850357193,0.02930464225,0.03176340726,0.03196101035,0.03297502682,0.03089781892,0.03169349114,0.03107378225,0.03241252973,0.03284522943,0.03437291452,0.03208138689
CO2,Power Industry,SUR,Suriname,0.3570762866,0.3567760525,0.4666143822,0.4459168582,0.3903768646,0.5104704932,0.4366835229,0.4859677713,0.4715540145,0.4510597122,0.4504178277,0.3680784741,0.3139070037,0.2124914703,0.2012134701,0.2577385108,0.2639080134,0.2352207299,0.2794288259,0.3040570878,0.2816349948,0.2622944257,0.2564146399,0.2597180868,0.2584522344,0.2619370184,0.2586190329,0.2709912519,0.2734343481,0.2701185048,0.274099968,0.3117077299,0.2678784324,0.3456654277,0.4543731299,0.6785937895,0.482570542,0.3862117198,0.3835854852,0.4117829053,0.5241843976,0.8945475742,1.118865271,1.150368287,1.401815894,1.498271713,1.194414242,0.9560952474,0.8768647396,1.058658789,1.059209677,1.337949066,1.337949066
CO2,Power Industry,SVK,Slovakia,6.173793708,6.173793708,6.169726608,6.343933027,6.502668108,6.729680592,6.901265873,7.014182939,12.57791807,12.22130785,15.52179517,15.63052447,14.98391294,15.64360515,14.843437,15.26431489,14.95126114,15.05493588,14.44156058,14.14181574,13.33892627,13.3521029,13.03562014,14.54771043,12.93253489,14.64434709,14.20908534,14.14731242,13.67361763,13.48754987,11.25863032,11.78372541,10.16132948,12.01718229,11.07554684,10.70495583,10.04440734,9.273073265,8.889849938,8.574726003,8.852639953,8.769689595,8.288387712,7.648029685,6.584534003,6.742685928,6.519949621,6.786991616,6.190854978,5.657429074,5.475284606,6.326880777,6.047802404
CO2,Power Industry,SVN,Slovenia,0.175998746,0.175998746,0.1893367831,0.2062913576,0.2039928074,0.227590046,0.2711785238,0.278770118,0.3088729511,0.335939139,0.3479486317,0.4510346053,0.4614152328,0.6305253816,0.7361060488,0.7710185739,0.8029772332,0.7816845079,4.01621424,4.253494487,6.249512515,5.392190226,5.907172577,5.995600785,5.5935799,5.870660819,5.580226356,5.840147589,6.283747919,5.449161616,5.590143075,6.138913248,6.454338542,6.157717175,6.234577907,6.288343214,6.430412325,6.534831257,6.358966057,6.089521961,6.200165449,6.291436159,6.01097881,5.792848859,4.527313837,4.57789576,4.908589217,4.938595758,4.818580033,4.606998394,4.523941299,4.527697776,3.505506049
CO2,Power Industry,SWE,Sweden,12.9166126,9.237853,9.6160363,7.913199016,9.441287638,5.561381462,8.19024232,8.404344818,8.899099656,10.37447532,9.224705559,6.58023136,6.739097685,6.692356299,8.846490403,12.36138852,12.13240925,11.60046078,9.76580114,8.334140593,8.119915427,10.35358979,9.563592698,9.844345171,10.45219737,9.741524386,14.21642413,10.5547633,11.41683245,10.06715334,8.215229348,9.379423989,10.89990045,11.90925863,10.92926619,9.892511782,9.994980217,8.703987619,8.73088365,8.974655775,11.90450999,9.348368638,8.628638714,8.629598375,7.661197066,7.654542406,8.605424612,8.680491221,8.812065493,7.999487322,7.514456278,7.632552934,7.838674404
CO2,Power Industry,SWZ,Eswatini,,,,,,,,,,,,,,,,,,,,,0.2684749342,0.2440682324,0.2074577769,0.1025087973,0.09762722021,0.0536945896,0.0488134109,0.06101676471,0.06101676471,0.0488134109,0.1635255541,0.1659665426,0.2172205356,0.2074577769,0.2098983807,0.2025766011,0.2074577856,0.21722055,0.2221017172,0.2221017316,0.07566109617,0.03905104052,0.05369498656,0.04881340946,0.05125439432,0.04393223076,0.05857616815,0.04286045878,0.04286045878,0.0819994333,0.08046940215,0.09656328258,0.1287510434
CO2,Power Industry,SYC,Seychelles,0.0004843064062,0.0004843064062,0.0006053829971,0.0006053829971,0.0005448447123,0.0007851668015,0.0125593392,0.01215571354,0.01257032614,0.0133408437,0.02056515543,0.0198186933,0.01905687315,0.03823030642,0.04414831544,0.04559478814,0.04824375589,0.05281986839,0.07414166179,0.05417933825,0.07048965927,0.1028905595,0.08247108374,0.08339584578,0.07984214843,0.0832895212,0.08896611068,0.09209607715,0.1040891437,0.1019742908,0.2029999529,0.2299709971,0.2066504436,0.2018107142,0.2725209308,0.2477037093,0.2641217976,0.1990459835,0.2059141946,0.2349368561,0.2048882889,0.175484161,0.1961854329,0.1915254944,0.2255505953,0.231886161,0.2328385055,0.2457158129,0.2171977711,0.208191982,0.2109684941,0.2201410373,0.2238100546
CO2,Power Industry,SYR,Syria,0.9767076713,0.9767076713,1.134325637,1.109530861,1.015015961,0.9011528624,0.828148411,0.3915468255,0.6928739451,0.9607319434,1.632690695,2.192936093,3.052927353,3.966501202,4.712057786,3.711648573,3.781233587,3.798540108,4.90667905,5.368744035,6.480196088,6.563804624,6.926924548,7.14383088,8.906381687,9.816904429,10.9026399,11.64380848,12.73028982,13.79388282,14.41872897,15.06166152,16.82499411,18.46940475,18.47978712,21.38186268,23.01949241,24.28852842,25.9376373,27.46910035,27.80331298,25.52862795,18.88623423,14.13068172,11.88456226,11.29308463,11.51211544,11.9000363,12.07563355,11.70109501,10.95657485,11.31472259,11.62420198
CO2,Power Industry,TCA,Turks and Caicos Islands,0.002268448391,0.002266541052,0.002964326348,0.002832838296,0.002480001623,0.003242937188,0.002774180398,0.003087275325,0.00299570704,0.002865510023,0.002861432234,0.002728067445,0.00253807382,0.002362367415,0.002671026381,0.002665488375,0.002746354862,0.00293778608,0.003137524471,0.003136847572,0.002393783205,0.002389340943,0.002488765613,0.0024207101,0.002434423467,0.002391272564,0.002421211942,0.002432170843,0.002706267461,0.002673449088,0.008675811578,0.009078900421,0.01204845281,0.01347484447,0.01373529883,0.01714687522,0.0217359528,0.02819834505,0.03169303865,0.03441994749,0.03865846111,0.02977068556,0.03055846788,0.03478065841,0.0383440754,0.03970240963,0.04359221582,0.04234503693,0.04569927747,0.0533394881,0.04521946196,0.04357511789,0.04521946196
CO2,Power Industry,TCD,Chad,0.0006457418754,0.0006457418754,0.00080717733,0.00080717733,0.0007264596169,0.001046889069,0.01674578561,0.01620761806,0.01676043486,0.01778779161,0.02742020726,0.0313795977,0.03291641729,0.03823030638,0.01986674194,0.02388298428,0.04594850705,0.0426150645,0.02400587317,0.01854728451,0.05647778788,0.0716273856,0.05778664077,0.02711899677,0.02832369944,0.02852478551,0.03047132458,0.03219129545,0.03638335619,0.03564405229,0.05702612568,0.05767772458,0.05848798039,0.05695895512,0.05751481294,0.06238044583,0.06361260359,0.06445673743,0.06430192067,0.073945879,0.07882336964,0.115233215,0.1970095865,0.221256639,0.2317039217,0.2330336701,0.2068407132,0.3255246172,0.3516447312,0.349171834,0.3042708581,0.318422991,0.2971947916
CO2,Power Industry,TGO,Togo,0.08021325,0.08021325,0.0994644291,0.06737913136,0.06417060085,0.04812795085,0.04812795085,0.06417060085,0.07379618813,0.07700472175,0.01604264972,0.01925117994,0.02245970904,0.03850236045,0.1155070814,0.03850235904,0.03529382994,0.03850235904,0.04812795085,0.03850235904,0.06737913079,0.09625589774,0.04171088813,0.0641706017,0.1058814873,0.05775353955,0.05133647796,0.05454500819,0.1379667918,0.08627696862,0.09922887263,0.1855647265,0.05248287178,0.03972727112,0.08441112994,0.06850588811,0.1050770678,0.08658008986,0.0269520404,0.0378942392,0.06986176002,0.01996611966,0.02315501956,0.05578954978,0.2529229719,0.191720407,0.5085061444,0.2807661627,0.2142967814,0.1991931053,0.2313547293,0.2449310702,0.2408240379
